fbr_id,cnic,full_name,reported_address,city,province,date,fiscal_year,declared_income_pkr,tax_paid_pkr,filer_status,declared_assets_pkr,income_source
FBR-2019-546851,54400-1000786-2,F. Mirza,"House 840, Street 28, Latifabad, Hyderabad",Hyderabad,Sindh,2019-09-14,2019,483147,2892,Filer,257762,Salary
FBR-2023-213260,45501-1001093-1,Chaudhry Fatima Ali,"House 640, Street 34, Clifton, Karachi",Karachi,Sindh,2023-12-18,2023,7582135,505219,Late-Filer,3297564,Salary
FBR-2025-126939,54400-1000011-7,Chaudhry Saad Qureshi,"House 694, Street 27, Cantt, Quetta",Quetta,Balochistan,2025-04-16,2025,1365497,6614,Non-Filer,2682686,Freelance
FBR-2023-881119,61101-1000789-3,Chaudhry Rabia Noor,"House 664, Street 3, Gulberg, Lahore",Lahore,Punjab,2023-10-19,2023,1607846,68924,Filer,2637967,Agriculture
FBR-2022-261351,33100-1000433-1,H. Shah,"House 964, Street 19, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2022-08-03,2022,758682,1788,Non-Filer,216106,Unknown
FBR-2020-982073,35202-1000803-1,Chaudhry Shazia Butt,"House 971, Street 35, E-11, Islamabad",Islamabad,Islamabad,2020-06-02,2020,2015571,242888,Filer,4073033,Freelance
FBR-2024-362846,45501-1000610-0,Danish Butt,"House 728, Street 27, People Colony, Faisalabad",Faisalabad,Punjab,2024-06-02,2024,592776,117,Non-Filer,191525,Salary
FBR-2020-218710,35202-1001516-2,S. Qureshi,"House 826, Street 2, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2020-02-11,2020,1002781,412,Non-Filer,322758,Business
FBR-2016-675702,45501-1000438-6,Kashif Javed,"House 670, Street 15, Hayatabad, Peshawar",Peshawar,KPK,2016-05-31,2016,6648693,478659,Filer,1042650,Business
FBR-2025-548687,42101-1001537-9,Khalid Malik,"House 441, Street 32, Bahria Town, Lahore",Lahore,Punjab,2025-12-28,2025,618615,65908,Filer,275899,Unknown
FBR-2019-801775,61101-1000252-4,Chaudhry Ayesha Khan,"House 183, Street 13, Barrage Road, Sukkur",Sukkur,Sindh,2019-02-17,2019,3625531,397263,Filer,3693553,Freelance
FBR-2023-238327,61101-1001951-7,M. Malik,"House 693, Street 11, DHA Phase 6, Karachi",Karachi,Sindh,2023-05-07,2023,785333,42062,Filer,1554993,Salary
FBR-2019-990022,17301-1001804-8,Rabia Noor Sahib,"House 624, Street 27, Saddar, Rawalpindi",Rawalpindi,Punjab,2019-11-26,2019,1634069,7930,Non-Filer,3920496,Agriculture
FBR-2020-297557,35202-1000418-6,Shazia Butt,"House 518, Street 3, Shah Rukn-e-Alam, Multan",Multan,Punjab,2020-10-09,2020,4861199,1245,Non-Filer,275934,Business
FBR-2022-890005,42101-1000701-7,M. Ahmed,"House 227, Street 34, Saddar, Peshawar",Peshawar,KPK,2022-12-21,2022,3776263,201302,Filer,1207649,Salary
FBR-2022-414575,17301-1000383-1,Chaudhry Shazia Butt,"House 725, Street 7, E-11, Islamabad",Islamabad,Islamabad,2022-07-11,2022,768432,76654,Filer,232084,Agriculture
FBR-2023-268431,61101-1000590-0,Chaudhry Huma Ghani,"House 72, Street 14, Brewery Road, Quetta",Quetta,Balochistan,2023-04-16,2023,482072,273,Late-Filer,364084,Business
FBR-2020-303664,35202-1000379-3,N. Hussain,"House 670, Street 21, Barrage Road, Sukkur",Sukkur,Sindh,2020-12-07,2020,2105389,6508,Non-Filer,4105550,Unknown
FBR-2016-147477,42101-1000550-0,Sara Ahmed,"House 602, Street 28, Cantt, Quetta",Quetta,Balochistan,2016-02-26,2016,510952,774,Non-Filer,402290,Unknown
FBR-2020-536177,17301-1000128-6,Asad Iqbal,"House 149, Street 33, Military Road, Sukkur",Sukkur,Sindh,2020-01-29,2020,7647788,308774,Filer,242183,Freelance
FBR-2021-999971,33100-1000050-0,Danish Butt Sahib,"House 459, Street 23, People Colony, Faisalabad",Faisalabad,Punjab,2021-02-03,2021,8214818,258806,Filer,6663588,Rental
FBR-2018-604694,35202-1000781-7,S. Qureshi,"House 988, Street 15, Brewery Road, Quetta",Quetta,Balochistan,2018-02-13,2018,712832,68146,Filer,104511,Agriculture
FBR-2026-136801,61101-1000040-0,Usman Malik,"House 740, Street 32, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2026-08-05,2026,1561485,183648,Filer,1381980,Unknown
FBR-2018-163913,33100-1001076-2,Chaudhry Mariam Malik,"House 38, Street 19, Canal Road, Faisalabad",Faisalabad,Punjab,2018-11-03,2018,2206866,209308,Filer,480048,Salary
FBR-2024-956435,17301-1000105-5,Waseem Akram Sahib,"House 182, Street 25, Canal Road, Faisalabad",Faisalabad,Punjab,2024-10-10,2024,518568,2604,Filer,1006643,Business
FBR-2025-248820,61101-1000673-1,F. Ali,"House 529, Street 31, Saddar, Hyderabad",Hyderabad,Sindh,2025-11-21,2025,2336074,104939,Filer,3491783,Freelance
FBR-2019-150067,42101-1001385-5,Imran Siddiqui,"House 587, Street 34, Civil Lines, Gujranwala",Gujranwala,Punjab,2019-06-16,2019,1177023,4110,Non-Filer,1461284,Business
FBR-2024-765405,35202-1001676-2,Naveed Raza,"House 735, Street 29, Peoples Colony, Gujranwala",Gujranwala,Punjab,2024-01-30,2024,1755894,111,Non-Filer,423098,Rental
FBR-2020-743640,33100-1001936-2,S. Qureshi,"House 360, Street 12, Hayatabad, Peshawar",Peshawar,KPK,2020-04-20,2020,3937196,15661,Non-Filer,8818648,Rental
FBR-2025-439638,33100-1001520-0,Danish Butt,"House 421, Street 18, DHA Phase 6, Karachi",Karachi,Sindh,2025-08-14,2025,1545279,177374,Late-Filer,1931328,Unknown
FBR-2026-803995,42101-1000820-0,Danish Butt,"House 695, Street 33, Gulbahar, Peshawar",Peshawar,KPK,2026-06-02,2026,978258,84558,Late-Filer,989773,Rental
FBR-2019-960385,54400-1001311-7,Fahad Mirza,"House 809, Street 8, Bahria Town, Lahore",Lahore,Punjab,2019-12-07,2019,1901713,170847,Filer,1773884,Unknown
FBR-2026-460633,42101-1001090-0,U. Malik,"House 571, Street 19, Hayatabad, Peshawar",Peshawar,KPK,2026-09-25,2026,732733,1992,Non-Filer,1989988,Freelance
FBR-2020-878593,45501-1001773-1,Asad Iqbal,"House 716, Street 20, E-11, Islamabad",Islamabad,Islamabad,2020-02-16,2020,27135773,1788447,Late-Filer,46335117,Business
FBR-2023-528067,35202-1001271-7,Saad Qureshi Sahib,"House 348, Street 17, F-10, Islamabad",Islamabad,Islamabad,2023-03-20,2023,4183436,253492,Filer,8672291,Agriculture
FBR-2020-871231,42101-1001797-9,Umer Farooq,"House 187, Street 4, Barrage Road, Sukkur",Sukkur,Sindh,2020-12-07,2020,3291454,9585,Non-Filer,4207857,Salary
FBR-2018-914175,45501-1001968-6,Fatima Ali Sahib,"House 386, Street 32, DHA Phase 6, Karachi",Karachi,Sindh,2018-08-24,2018,27268019,2447645,Late-Filer,55305352,Rental
FBR-2018-875237,17301-1001793-1,Fatima Ali,"House 319, Street 34, Brewery Road, Quetta",Quetta,Balochistan,2018-02-18,2018,1219464,79172,Filer,2727577,Salary
FBR-2020-915125,42101-1001125-5,Chaudhry Usman Malik,"House 708, Street 20, Gulberg, Lahore",Lahore,Punjab,2020-03-20,2020,686941,1901,Non-Filer,1784877,Business
FBR-2023-670090,61101-1000138-6,S. Butt,"House 464, Street 30, DHA Phase 5, Lahore",Lahore,Punjab,2023-07-18,2023,731173,546,Non-Filer,145772,Rental
FBR-2024-318869,33100-1001510-0,U. Malik,"House 268, Street 15, Qasimabad, Hyderabad",Hyderabad,Sindh,2024-07-15,2024,1957256,69180,Filer,3874498,Business
FBR-2026-469274,42101-1001493-1,Asad Iqbal Sahib,"House 319, Street 24, Wapda Town, Gujranwala",Gujranwala,Punjab,2026-03-13,2026,2153335,243071,Filer,4569329,Business
FBR-2021-253934,61101-1000409-3,Chaudhry Laiba Khan,"House 615, Street 15, Satellite Town, Quetta",Quetta,Balochistan,2021-02-01,2021,1934072,170353,Filer,972959,Business
FBR-2016-588320,42101-1001286-2,M. Malik,"House 912, Street 25, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2016-12-01,2016,807353,2522,Non-Filer,733860,Salary
FBR-2026-672254,61101-1000857-9,Chaudhry Maham Tariq,"House 804, Street 26, PWD, Rawalpindi",Rawalpindi,Punjab,2026-07-22,2026,15849401,74281,Non-Filer,1602543,Rental
FBR-2025-898876,45501-1001544-8,Bilal Ahmed,"House 748, Street 21, Jinnah Town, Quetta",Quetta,Balochistan,2025-01-06,2025,1515143,161862,Late-Filer,3379621,Unknown
FBR-2022-919406,45501-1000431-7,Saad Qureshi,"House 561, Street 19, Gulgasht, Multan",Multan,Punjab,2022-11-28,2022,5848906,9426,Non-Filer,2160895,Freelance
FBR-2025-758783,17301-1000461-7,H. Sheikh,"House 69, Street 17, DHA Phase 5, Lahore",Lahore,Punjab,2025-02-18,2025,436022,375,Non-Filer,136627,Rental
FBR-2025-922397,42101-1000971-7,Mariam Malik Sahib,"House 658, Street 31, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2025-04-24,2025,1361455,113439,Filer,732928,Rental
FBR-2020-820559,61101-1000497-9,Chaudhry Ayesha Khan,"House 741, Street 13, Civil Lines, Gujranwala",Gujranwala,Punjab,2020-07-30,2020,837459,55241,Filer,566102,Business
FBR-2017-316711,17301-1000901-7,Mariam Malik Sahib,"House 711, Street 13, Shah Rukn-e-Alam, Multan",Multan,Punjab,2017-09-21,2017,2341067,297200,Filer,1345207,Freelance
FBR-2022-436784,61101-1001371-7,Hamza Sheikh,"House 74, Street 14, Qasimabad, Hyderabad",Hyderabad,Sindh,2022-05-17,2022,7861661,19471,Non-Filer,14356281,Rental
FBR-2016-251211,33100-1001275-5,Chaudhry Danish Butt,"House 587, Street 20, Model Town, Gujranwala",Gujranwala,Punjab,2016-07-31,2016,959542,27982,Filer,507108,Agriculture
FBR-2024-330668,61101-1000798-6,Kamran Qureshi Sahib,"House 398, Street 35, Civil Lines, Gujranwala",Gujranwala,Punjab,2024-09-27,2024,1114733,131728,Filer,452504,Agriculture
FBR-2024-612797,45501-1001610-0,Waseem Akram,"House 742, Street 27, Johar Town, Lahore",Lahore,Punjab,2024-08-24,2024,26295534,48250,Non-Filer,53403478,Rental
FBR-2020-359408,35202-1000468-6,Hira Shah Sahib,"House 812, Street 35, Satellite Town, Quetta",Quetta,Balochistan,2020-10-07,2020,4638690,125015,Filer,6460159,Salary
FBR-2023-785609,35202-1000664-8,Amna Chaudhry,"House 623, Street 2, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2023-07-10,2023,2174600,245846,Filer,2516181,Unknown
FBR-2025-544236,42101-1001326-2,Naveed Raza,"House 527, Street 19, Civil Lines, Gujranwala",Gujranwala,Punjab,2025-07-29,2025,29590,639,Non-Filer,144381,Freelance
FBR-2017-264547,61101-1001227-9,A. Raza,"House 818, Street 1, Satellite Town, Quetta",Quetta,Balochistan,2017-06-12,2017,1945528,205134,Filer,4482468,Rental
FBR-2018-957654,33100-1001567-9,Ahmed Baig Sahib,"House 711, Street 20, Chaklala, Rawalpindi",Rawalpindi,Punjab,2018-01-07,2018,782037,63865,Filer,228561,Freelance
FBR-2023-470480,17301-1000197-9,Muneeb Akhtar,"House 694, Street 4, Bosan Road, Multan",Multan,Punjab,2023-07-05,2023,539725,454,Filer,418210,Business
FBR-2023-499529,35202-1000911-7,Chaudhry Muhammad Ahmed,"House 819, Street 9, Saddar, Hyderabad",Hyderabad,Sindh,2023-09-09,2023,2036266,262572,Filer,4431209,Rental
FBR-2016-517683,35202-1000191-7,Fahad Mirza,"House 256, Street 12, E-11, Islamabad",Islamabad,Islamabad,2016-02-07,2016,758134,28288,Filer,1444141,Freelance
FBR-2018-839871,54400-1000988-6,Fatima Ali,"House 524, Street 24, Model Town, Gujranwala",Gujranwala,Punjab,2018-05-10,2018,1445780,138005,Filer,1216640,Rental
FBR-2019-844662,61101-1000754-8,Rabia Noor,"House 30, Street 17, Gulberg, Lahore",Lahore,Punjab,2019-06-17,2019,554172,2233,Filer,281947,Freelance
FBR-2021-988315,33100-1001240-0,Chaudhry Danish Butt,"House 474, Street 3, Barrage Road, Sukkur",Sukkur,Sindh,2021-03-07,2021,4892441,376117,Filer,877755,Salary
FBR-2021-187832,42101-1001994-8,Amna Chaudhry,"House 477, Street 23, Model Town, Lahore",Lahore,Punjab,2021-03-23,2021,2101981,128978,Filer,2586854,Rental
FBR-2025-434709,33100-1000784-8,Nimra Aslam Sahib,"House 672, Street 12, Wapda Town, Gujranwala",Gujranwala,Punjab,2025-08-17,2025,28982481,3658124,Filer,43643389,Freelance
FBR-2022-485802,42101-1000521-7,Naveed Raza,"House 26, Street 27, Clifton, Karachi",Karachi,Sindh,2022-08-08,2022,2250883,277129,Filer,328529,Salary
FBR-2016-646359,45501-1001886-2,Naveed Raza,"House 906, Street 16, G-11, Islamabad",Islamabad,Islamabad,2016-03-21,2016,1682709,7381,Non-Filer,2360841,Unknown
FBR-2021-793553,54400-1000851-7,Chaudhry Saad Qureshi,"House 596, Street 2, Queens Road, Sukkur",Sukkur,Sindh,2021-03-01,2021,2001146,3704,Non-Filer,905926,Freelance
FBR-2018-566762,45501-1001718-6,Hassan Khan,"House 486, Street 24, E-11, Islamabad",Islamabad,Islamabad,2018-07-31,2018,8051079,24323,Non-Filer,960051,Unknown
FBR-2017-215365,33100-1000661-7,Naveed Raza Sahib,"House 581, Street 14, Warsak Road, Peshawar",Peshawar,KPK,2017-06-21,2017,2409306,275658,Filer,2011096,Agriculture
FBR-2017-560671,61101-1000043-1,F. Ali,"House 892, Street 30, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2017-12-20,2017,187873,487,Non-Filer,125333,Unknown
FBR-2024-142135,61101-1001801-7,F. Mirza,"House 920, Street 24, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2024-02-10,2024,1457775,3784,Non-Filer,886875,Salary
FBR-2020-860843,61101-1001108-6,Chaudhry Asad Iqbal,"House 573, Street 32, Gulgasht, Multan",Multan,Punjab,2020-04-08,2020,3217205,108562,Filer,3459459,Agriculture
FBR-2025-251526,35202-1001215-5,S. Ahmed,"House 76, Street 21, Saddar, Hyderabad",Hyderabad,Sindh,2025-02-04,2025,1987107,66528,Filer,117394,Agriculture
FBR-2020-597975,35202-1001217-9,Chaudhry Ahmed Baig,"House 900, Street 29, Model Town, Gujranwala",Gujranwala,Punjab,2020-02-07,2020,2428029,7269,Non-Filer,1792650,Salary
FBR-2018-338715,17301-1000983-1,H. Khan,"House 923, Street 18, Nazimabad, Karachi",Karachi,Sindh,2018-06-12,2018,1783050,4090,Non-Filer,977175,Unknown
FBR-2017-219215,17301-1001427-9,Chaudhry Ahmed Baig,"House 987, Street 20, Canal Road, Faisalabad",Faisalabad,Punjab,2017-05-14,2017,2282370,2134,Non-Filer,282229,Freelance
FBR-2024-291489,35202-1001264-8,Bilal Ahmed Sahib,"House 509, Street 6, Saddar, Rawalpindi",Rawalpindi,Punjab,2024-12-18,2024,62960,136,Non-Filer,154230,Business
FBR-2025-320121,61101-1001060-0,Chaudhry Zainab Ahmed,"House 599, Street 32, Qasimabad, Hyderabad",Hyderabad,Sindh,2025-06-04,2025,859106,2406,Non-Filer,218556,Rental
FBR-2026-187986,61101-1000001-7,M. Ahmed,"House 99, Street 27, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2026-01-21,2026,369467,2396,Filer,127326,Business
FBR-2021-788473,61101-1000209-3,Amna Chaudhry,"House 829, Street 26, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2021-05-16,2021,995647,112341,Filer,2069151,Business
FBR-2020-307103,54400-1001585-5,Z. Ahmed,"House 605, Street 2, Queens Road, Sukkur",Sukkur,Sindh,2020-09-27,2020,2509245,108152,Filer,1898828,Unknown
FBR-2019-809220,17301-1000103-1,Shazia Butt Sahib,"House 10, Street 27, G-11, Islamabad",Islamabad,Islamabad,2019-05-04,2019,544196,1425,Filer,501383,Freelance
FBR-2026-768879,42101-1001636-2,Chaudhry Mariam Malik,"House 600, Street 17, Gulgasht, Multan",Multan,Punjab,2026-03-07,2026,2106721,117563,Filer,2837207,Freelance
FBR-2023-617592,45501-1001020-0,Usman Malik,"House 431, Street 8, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2023-02-12,2023,1979513,8918,Non-Filer,470826,Unknown
FBR-2017-357249,33100-1001467-9,Khalid Malik,"House 569, Street 29, Model Town, Gujranwala",Gujranwala,Punjab,2017-09-02,2017,3830192,13394,Non-Filer,2238632,Unknown
FBR-2020-320623,33100-1000100-0,H. Ghani,"House 790, Street 20, Civil Lines, Gujranwala",Gujranwala,Punjab,2020-09-24,2020,553520,4196,Late-Filer,1003043,Salary
FBR-2017-706794,61101-1000777-9,A. Khan,"House 267, Street 15, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2017-10-09,2017,1807850,179227,Filer,1121768,Business
FBR-2026-332003,61101-1001113-1,K. Qureshi,"House 95, Street 6, Satellite Town, Quetta",Quetta,Balochistan,2026-05-23,2026,5437654,633006,Filer,6606406,Freelance
FBR-2025-946688,33100-1000699-3,Amna Chaudhry,"House 246, Street 4, University Road, Peshawar",Peshawar,KPK,2025-11-16,2025,843775,39963,Filer,151041,Agriculture
FBR-2017-751253,33100-1001429-3,N. Hussain,"House 395, Street 2, Model Town, Lahore",Lahore,Punjab,2017-01-22,2017,2183443,3487,Non-Filer,654952,Business
FBR-2023-833231,61101-1000830-0,S. Ahmed,"House 996, Street 21, Wapda Town, Gujranwala",Gujranwala,Punjab,2023-06-16,2023,787811,2931,Non-Filer,233369,Business
FBR-2023-408255,42101-1001732-4,Maham Tariq,"House 159, Street 22, Clifton, Karachi",Karachi,Sindh,2023-09-25,2023,18152727,14403,Non-Filer,2296425,Freelance
FBR-2016-949488,45501-1000464-8,Sana Iqbal Sahib,"House 253, Street 27, Shah Rukn-e-Alam, Multan",Multan,Punjab,2016-11-23,2016,6400994,1278,Non-Filer,7510360,Rental
FBR-2018-407641,35202-1001742-4,Chaudhry Ahmed Baig,"House 753, Street 8, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2018-12-13,2018,1554823,49485,Filer,376953,Salary
FBR-2020-828418,17301-1000458-6,Hassan Khan Sahib,"House 766, Street 14, D Ground, Faisalabad",Faisalabad,Punjab,2020-02-15,2020,957437,2718,Non-Filer,583966,Unknown
FBR-2017-483879,42101-1001029-3,Chaudhry Nimra Aslam,"House 968, Street 25, Civil Lines, Gujranwala",Gujranwala,Punjab,2017-07-08,2017,14029776,670754,Filer,16954154,Business
FBR-2024-604586,42101-1000098-6,K. Qureshi,"House 645, Street 17, Warsak Road, Peshawar",Peshawar,KPK,2024-11-23,2024,7774070,504854,Filer,538902,Business
FBR-2021-812474,35202-1001195-5,Usman Malik,"House 882, Street 1, Qasimabad, Hyderabad",Hyderabad,Sindh,2021-08-21,2021,2692127,247107,Filer,3919043,Unknown
FBR-2024-939985,54400-1000804-8,A. Chaudhry,"House 839, Street 13, Bahria Town, Lahore",Lahore,Punjab,2024-04-03,2024,25221541,1343492,Late-Filer,34518794,Freelance
FBR-2025-775693,45501-1001338-6,Fatima Ali,"House 945, Street 22, Model Town, Gujranwala",Gujranwala,Punjab,2025-11-28,2025,656197,35150,Filer,792473,Freelance
FBR-2025-561599,35202-1001708-6,Kamran Qureshi,"House 726, Street 1, Gulgasht, Multan",Multan,Punjab,2025-07-05,2025,13956018,415436,Filer,4786983,Agriculture
FBR-2023-333064,35202-1000246-2,M. Ahmed,"House 986, Street 11, Bahria Enclave, Islamabad",Islamabad,Islamabad,2023-10-16,2023,20083870,49932,Non-Filer,1789725,Unknown
FBR-2018-884495,61101-1000396-2,Saad Qureshi,"House 901, Street 8, Jinnah Town, Quetta",Quetta,Balochistan,2018-03-04,2018,18238886,61326,Non-Filer,13785633,Freelance
FBR-2018-561497,17301-1001382-4,Chaudhry Maham Tariq,"House 223, Street 23, Peoples Colony, Gujranwala",Gujranwala,Punjab,2018-01-28,2018,5315663,476108,Filer,5701870,Salary
FBR-2017-418684,54400-1001580-0,Chaudhry Usman Malik,"House 457, Street 22, DHA Phase 6, Karachi",Karachi,Sindh,2017-09-14,2017,591310,3522,Filer,408056,Freelance
FBR-2022-983676,54400-1000718-6,Chaudhry Kashif Javed,"House 863, Street 20, Madina Town, Faisalabad",Faisalabad,Punjab,2022-05-02,2022,2718984,311991,Filer,1749845,Unknown
FBR-2022-434147,17301-1000770-0,Waseem Akram,"House 247, Street 32, Civil Lines, Gujranwala",Gujranwala,Punjab,2022-11-12,2022,1823845,96849,Filer,906291,Business
FBR-2022-878288,42101-1000629-3,Amna Chaudhry,"House 565, Street 33, University Road, Peshawar",Peshawar,KPK,2022-05-22,2022,351333,3423,Filer,851310,Business
FBR-2017-297488,45501-1001648-6,Chaudhry Hassan Khan,"House 981, Street 34, DHA Phase 2, Islamabad",Islamabad,Islamabad,2017-06-28,2017,452043,3436,Filer,198243,Agriculture
FBR-2026-453290,42101-1000937-9,Ahmed Baig Sahib,"House 67, Street 34, Satellite Town, Gujranwala",Gujranwala,Punjab,2026-04-18,2026,2573331,10421,Non-Filer,2760885,Business
FBR-2023-423401,61101-1001344-8,Nimra Aslam,"House 777, Street 25, University Road, Peshawar",Peshawar,KPK,2023-02-07,2023,2272353,209168,Filer,345856,Freelance
FBR-2024-420671,61101-1000719-3,R. Noor,"House 187, Street 26, Gulgasht, Multan",Multan,Punjab,2024-12-27,2024,5255156,373711,Filer,8912580,Salary
FBR-2026-464720,35202-1001760-0,Zainab Ahmed,"House 52, Street 32, Canal Road, Faisalabad",Faisalabad,Punjab,2026-04-07,2026,5269729,625332,Late-Filer,2963568,Freelance
FBR-2023-261332,61101-1000490-0,W. Akram,"House 418, Street 34, Shah Rukn-e-Alam, Multan",Multan,Punjab,2023-02-24,2023,1153608,48884,Filer,964912,Freelance
FBR-2018-462361,61101-1000638-6,Chaudhry Fatima Ali,"House 567, Street 27, Rohri, Sukkur",Sukkur,Sindh,2018-11-09,2018,2788485,97574,Filer,827349,Rental
FBR-2019-412527,17301-1000992-4,U. Farooq,"House 901, Street 16, Madina Town, Faisalabad",Faisalabad,Punjab,2019-09-17,2019,687100,85644,Filer,616403,Business
FBR-2016-313009,33100-1001532-4,Ahmed Baig,"House 710, Street 5, Chaklala, Rawalpindi",Rawalpindi,Punjab,2016-07-12,2016,505335,2139,Late-Filer,940950,Salary
FBR-2021-641738,17301-1000815-5,Z. Ahmed,"House 293, Street 8, Canal Road, Faisalabad",Faisalabad,Punjab,2021-10-10,2021,1190121,130204,Late-Filer,1614022,Salary
FBR-2026-206895,54400-1000182-4,Ayesha Khan,"House 314, Street 18, People Colony, Faisalabad",Faisalabad,Punjab,2026-10-27,2026,613394,1360,Non-Filer,634001,Rental
FBR-2020-828313,42101-1001628-6,K. Javed,"House 311, Street 19, Chaklala, Rawalpindi",Rawalpindi,Punjab,2020-04-09,2020,7130063,578875,Filer,9100478,Unknown
FBR-2025-519709,42101-1001143-1,Asad Iqbal,"House 893, Street 21, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2025-10-22,2025,13694975,1680150,Late-Filer,3473198,Salary
FBR-2021-953470,61101-1001013-1,Shazia Butt,"House 298, Street 29, Barrage Road, Sukkur",Sukkur,Sindh,2021-09-08,2021,1369590,123661,Late-Filer,451334,Agriculture
FBR-2022-529646,17301-1000377-9,Chaudhry Ahmed Baig,"House 95, Street 23, Madina Town, Faisalabad",Faisalabad,Punjab,2022-10-09,2022,9930696,724419,Filer,4664706,Salary
FBR-2020-515118,61101-1001426-2,Mariam Malik,"House 48, Street 9, Chaklala, Rawalpindi",Rawalpindi,Punjab,2020-04-27,2020,2383270,94546,Filer,2631520,Salary
FBR-2018-634564,45501-1000768-6,Chaudhry Shazia Butt,"House 351, Street 19, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2018-12-27,2018,1080795,74993,Filer,788424,Salary
FBR-2018-207352,35202-1000844-8,Bilal Ahmed,"House 646, Street 11, Wapda Town, Gujranwala",Gujranwala,Punjab,2018-12-20,2018,7297885,755188,Filer,1541022,Agriculture
FBR-2024-690230,45501-1000837-9,Khalid Malik Sahib,"House 28, Street 34, Rohri, Sukkur",Sukkur,Sindh,2024-08-19,2024,17337384,804681,Filer,8375751,Freelance
FBR-2021-892788,45501-1001795-5,Zainab Ahmed,"House 268, Street 25, Rohri, Sukkur",Sukkur,Sindh,2021-07-21,2021,2020696,188906,Filer,2551035,Business
FBR-2018-216163,54400-1001790-0,Chaudhry Usman Malik,"House 983, Street 31, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2018-03-04,2018,1143323,112861,Filer,757605,Rental
FBR-2024-847412,54400-1001488-6,Kashif Javed,"House 318, Street 11, Bosan Road, Multan",Multan,Punjab,2024-02-01,2024,22096321,1449758,Filer,41259091,Agriculture
FBR-2020-897132,33100-1001853-1,S. Butt,"House 839, Street 28, Qasimabad, Hyderabad",Hyderabad,Sindh,2020-06-02,2020,1443605,153387,Filer,3319891,Freelance
FBR-2025-729836,42101-1001191-7,M. Ahmed,"House 112, Street 24, Bahria Town, Lahore",Lahore,Punjab,2025-08-15,2025,1495274,163266,Filer,509115,Freelance
FBR-2016-449743,35202-1001309-3,Chaudhry Nimra Aslam,"House 454, Street 4, Brewery Road, Quetta",Quetta,Balochistan,2016-02-18,2016,2150791,257563,Filer,108959,Agriculture
FBR-2021-454657,35202-1001551-7,Saad Qureshi,"House 561, Street 6, Queens Road, Sukkur",Sukkur,Sindh,2021-10-18,2021,550298,3996,Filer,331452,Agriculture
FBR-2019-257855,33100-1000771-7,Muhammad Ahmed,"House 325, Street 8, Warsak Road, Peshawar",Peshawar,KPK,2019-09-25,2019,821197,26281,Filer,1584246,Business
FBR-2022-576810,35202-1001419-3,Rabia Noor Sahib,"House 873, Street 14, Rohri, Sukkur",Sukkur,Sindh,2022-12-19,2022,1745505,3398,Non-Filer,711444,Agriculture
FBR-2020-346153,54400-1001850-0,H. Ghani,"House 69, Street 24, Nazimabad, Karachi",Karachi,Sindh,2020-05-18,2020,957886,2843,Non-Filer,159249,Unknown
FBR-2023-140947,35202-1000131-7,Mariam Malik,"House 250, Street 7, Jinnah Town, Quetta",Quetta,Balochistan,2023-12-17,2023,7059284,7602,Non-Filer,7290530,Rental
FBR-2018-297874,54400-1001861-7,Hamza Sheikh Sahib,"House 371, Street 3, Cantt, Multan",Multan,Punjab,2018-07-21,2018,2254748,6269,Non-Filer,2101896,Agriculture
FBR-2018-631502,42101-1001407-9,Ayesha Khan Sahib,"House 847, Street 19, People Colony, Faisalabad",Faisalabad,Punjab,2018-02-07,2018,24830752,3010458,Filer,4045103,Rental
FBR-2016-886531,61101-1000829-3,Laiba Khan,"House 533, Street 28, Model Town, Lahore",Lahore,Punjab,2016-03-24,2016,407525,2908,Filer,522562,Freelance
FBR-2024-830839,45501-1001062-4,Umer Farooq,"House 909, Street 27, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2024-09-16,2024,1594219,93029,Filer,709267,Agriculture
FBR-2020-204161,35202-1000421-7,Muhammad Ahmed Sahib,"House 670, Street 16, Shah Rukn-e-Alam, Multan",Multan,Punjab,2020-10-22,2020,7422006,21057,Non-Filer,2713268,Rental
FBR-2025-884270,42101-1001828-6,Fatima Ali,"House 121, Street 20, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2025-11-30,2025,1162249,121882,Filer,200832,Unknown
FBR-2024-203947,45501-1000725-5,Sara Ahmed,"House 269, Street 1, Peoples Colony, Gujranwala",Gujranwala,Punjab,2024-05-11,2024,9670466,1156223,Filer,11690597,Agriculture
